,Symptomatic isolation - targeted,Symptomatic isolation - blanket,Asymptomatic isolation - targeted,Asymptomatic isolation - blanket,Domestic travel restriction,Nonessential business suspension,International travel restriction,Testing,Contact tracing,Mask wearing,Hand washing,Gatherings banned,Healthcare specialisation,Public education and incentives,Assisting people to stay home,Public cleaning,Miscellaneous hygiene measures,Public interaction and hygiene,School closure,Activity cancellation,Resumption,Diagnostic criteria loosened,Diagnostic criteria tightened,Testing criteria,Date,Country,Confirmed Cases,Deaths
3752,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,Monaco,11,0
3753,,,,,,0.5,5.0,6000.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,Netherlands,3640,137
3754,,,,2.0,,,6.0,9189.0,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-21,Iceland,473,1
3755,,,2.0,,,0.5,5.0,6600.0,,,,100.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2020-03-21,Ireland,785,3
3756,,,,1.0,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-03-21,Kazakhstan,53,0
3757,,,,,,0.5,6.0,13072.0,1000.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2020-03-21,Poland,536,5
3758,,,,,,0.5,,2900.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-21,Turkey,670,9
3759,,,,,,0.5,,316.0,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2020-03-21,Ukraine,47,3
3760,,,,,,1.0,6.0,2707.0,,,,,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-21,Slovakia,178,1
3761,,,,2.0,,1.0,6.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,Serbia,171,1
3762,,,,,,1.0,5.0,4000.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,Switzerland,6575,75
3763,,,,,,0.5,6.0,43735.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,Norway,2118,7
3764,,,,,,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,Montenegro,14,0
3765,,,,,,,,80000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-21,Iran,20610,1556
3766,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,Liechtenstein,37,0
3767,,,,,,,6.0,143519.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-21,Russia,306,1
3768,,,1.0,,,,2.0,278.0,,,,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2020-03-21,Mexico,203,2
3769,,,2.0,,2.0,,6.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2020-03-21,Egypt,294,10
3770,,,,,,,6.0,,,,,25.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.1,2020-03-21,Nepal,1,0
3771,,,,1.0,,0.5,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,Iraq,214,17
3772,,,,,,,,6438.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,South Africa,240,0
3773,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-21,Namibia,3,0
3774,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-21,Morocco,96,3
3775,,,,,,,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2020-03-21,Uganda,1,0
3776,,,,3.0,,0.5,5.0,15613.0,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-22,Austria,3582,16
3777,,,,2.0,,1.0,6.0,167000.0,,,,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-22,Germany,24873,94
3778,,2.0,,,,,3.0,64621.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,United Kingdom,5745,282
3779,,,2.0,1.0,,0.5,4.0,316664.0,,,,,3.0,1.0,0.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.7999999999999999,2020-03-22,South Korea,8961,111
3780,,2.0,1.0,1.0,,0.5,5.0,,2000.0,,,10.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.1,2020-03-22,Singapore,455,2
3781,,,,,,1.0,6.0,10864.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-22,Israel,883,1
3782,,,2.0,,,,5.0,14901.0,,,,,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,2020-03-22,Japan,1101,41
3783,,,,,,,6.0,14300.0,,,,500.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Sweden,1934,21
3784,,,,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,San Marino,175,20
3785,,,2.0,2.0,,1.0,5.0,9860.0,,,,100.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Slovenia,414,2
3786,1.0,,1.0,,,,,54956.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Canada,1469,21
3787,,,,,,1.0,4.0,5271.0,,,,,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-22,Hong Kong,317,4
3788,,,,,,,6.0,21376.0,,100.0,,,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Taiwan,169,2
3789,,,1.0,3.0,2.0,1.0,3.0,320000.0,700.0,,,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,0.7999999999999999,2020-03-22,China,81094,3270
3790,,,,3.0,2.0,1.0,5.0,206886.0,,,,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.6,2020-03-22,Italy,59138,5476
3791,1.0,,,,2.0,1.0,6.0,11619.0,,100.0,,100.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2020-03-22,Czechia,1120,1
3792,,,,,,,6.0,113615.0,,,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Australia,1549,7
3793,,,,,,,5.0,8284.0,,,,50.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-22,Romania,433,3
3794,,,,3.0,,1.0,1.0,36747.0,,,,100.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-22,France,16243,676
3795,,,,,,1.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-22,Portugal,1600,14
3796,,,,3.0,,1.0,6.0,30000.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-22,Spain,28768,1772
3797,,,2.0,3.0,2.0,1.0,6.0,18360.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-22,Belgium,3401,75
3798,,,,,,0.5,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Luxembourg,798,8
3799,,,,2.0,2.0,0.5,6.0,,,,,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2020-03-22,Albania,89,2
3800,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Andorra,113,1
3801,,,,,,,,16000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Belarus,76,0
3802,,,,2.0,,1.0,5.0,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2020-03-22,Bosnia and Herzegovina,126,1
3803,,,,3.0,,1.0,5.0,,,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Bulgaria,187,3
3804,,,,,,1.0,6.0,10730.0,,,,10.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-22,Denmark,1514,13
3805,,,,,,,6.0,2504.0,,,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-22,Estonia,326,0
3806,,,,,,,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Cyprus,95,1
3807,,,,,2.0,1.0,6.0,1264.0,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,2020-03-22,Croatia,254,1
3808,,,,,,1.0,4.0,3000.0,,,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Finland,626,1
3809,,,,,,,6.0,,,,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Georgia,54,0
3810,,2.0,,,,0.5,6.0,3007.0,,,,100.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-22,Hungary,131,6
3811,,,,,,,1.0,3205.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Latvia,139,0
3812,,,,,,1.0,6.0,1154.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Lithuania,143,1
3813,,,,1.0,2.0,1.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2020-03-22,Greece,624,15
3814,,,,,2.0,1.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Moldova,94,1
3815,,,,,,0.5,6.0,889.0,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Malta,90,0
3816,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Monaco,23,0
3817,,,,,,0.5,5.0,6000.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Netherlands,4217,180
3818,,,,2.0,,,6.0,9189.0,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-22,Iceland,568,1
3819,,,2.0,,,0.5,5.0,6600.0,,,,100.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2020-03-22,Ireland,906,4
3820,,,,1.0,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-03-22,Kazakhstan,60,0
3821,,,,,,0.5,6.0,13072.0,1000.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2020-03-22,Poland,634,7
3822,,,,,,0.5,,2900.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-22,Turkey,1236,30
3823,,,,,,0.5,,316.0,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2020-03-22,Ukraine,73,3
3824,,,2.0,,,1.0,6.0,2707.0,,,,,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-22,Slovakia,185,0
3825,,,,2.0,,1.0,6.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Serbia,222,2
3826,,,,,,1.0,5.0,4000.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Switzerland,7474,98
3827,,,,,,0.5,6.0,43735.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Norway,2385,7
3828,,,,,,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Montenegro,21,0
3829,,,,,,,,80000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-22,Iran,21638,1685
3830,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Liechtenstein,37,0
3831,,,,,,,6.0,143519.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-22,Russia,367,1
3832,,,1.0,,,,2.0,278.0,,,,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2020-03-22,Mexico,251,2
3833,,,2.0,,2.0,,6.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2020-03-22,Egypt,327,14
3834,,,,1.0,,,6.0,,,,,25.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.1,2020-03-22,Nepal,1,0
3835,,,,1.0,,0.5,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Iraq,233,20
3836,,,,,,,,6438.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,South Africa,274,0
3837,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-22,Namibia,3,0
3838,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-22,Morocco,115,4
3839,,,,,,,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2020-03-22,Uganda,1,0
3840,,,,3.0,,0.5,5.0,15613.0,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-23,Austria,4474,21
3841,,,,2.0,,1.0,6.0,167000.0,,,,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-23,Germany,29056,123
3842,,2.0,,2.0,,,3.0,64621.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,United Kingdom,6726,336
3843,,,2.0,1.0,,0.5,4.0,316664.0,,,,,3.0,1.0,0.0,2.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.8999999999999999,2020-03-23,South Korea,8961,111
3844,,2.0,1.0,1.0,,0.5,6.0,,2000.0,,,10.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.1,2020-03-23,Singapore,509,2
3845,,,,,,1.0,6.0,10864.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-23,Israel,1071,1
3846,,,2.0,,,,5.0,14901.0,,,,,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,2020-03-23,Japan,1128,42
3847,,,,,,,6.0,14300.0,,,,500.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Sweden,2046,25
3848,,,,3.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,San Marino,187,20
3849,,,2.0,2.0,,1.0,5.0,9860.0,,,,100.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Slovenia,442,3
3850,1.0,,1.0,,,,,54956.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Canada,2088,25
3851,,,,,,1.0,4.0,5271.0,,,,,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-23,Hong Kong,356,4
3852,,,,,,,6.0,21376.0,,100.0,,,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Taiwan,195,2
3853,,,1.0,3.0,2.0,1.0,3.0,320000.0,700.0,,,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,0.7999999999999999,2020-03-23,China,81118,3270
3854,,,,3.0,2.0,1.0,5.0,206886.0,,,,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.6,2020-03-23,Italy,63927,6077
3855,1.0,,,,2.0,1.0,6.0,11619.0,,100.0,,100.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2020-03-23,Czechia,1236,1
3856,,,,,,,6.0,113615.0,,,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Australia,1682,7
3857,,,,,,,5.0,8284.0,,,,50.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-23,Romania,576,7
3858,,,,3.0,,1.0,1.0,36747.0,,,,100.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-23,France,20123,862
3859,,,,,,1.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-23,Portugal,2060,23
3860,,,,3.0,,1.0,6.0,30000.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-23,Spain,35136,2311
3861,,,2.0,3.0,2.0,1.0,6.0,18360.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-23,Belgium,3743,88
3862,,,,,,0.5,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Luxembourg,875,8
3863,,,,2.0,2.0,0.5,6.0,,,,,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,2020-03-23,Albania,104,4
3864,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Andorra,133,1
3865,,,,,,,,16000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Belarus,81,0
3866,,,,2.0,,1.0,5.0,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2020-03-23,Bosnia and Herzegovina,136,1
3867,,,,3.0,,1.0,5.0,,,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Bulgaria,201,3
3868,,,,,,1.0,6.0,10730.0,,,,10.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-23,Denmark,1572,24
3869,,,,,,,6.0,2504.0,,,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-23,Estonia,352,0
3870,,,,,,,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Cyprus,116,1
3871,,,,,2.0,1.0,6.0,1264.0,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,2020-03-23,Croatia,315,1
3872,,,,,,1.0,4.0,3000.0,,,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Finland,700,1
3873,,,,,,,6.0,,,,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Georgia,61,0
3874,,2.0,,,,0.5,6.0,3007.0,,,,100.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-23,Hungary,167,7
3875,,,,,,,1.0,3205.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Latvia,180,0
3876,,,,,,1.0,6.0,1154.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Lithuania,179,1
3877,,,,2.0,2.0,1.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2020-03-23,Greece,695,17
3878,,,,,2.0,1.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Moldova,109,1
3879,,,,,,0.5,6.0,889.0,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Malta,107,0
3880,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Monaco,23,0
3881,,2.0,,2.0,,0.5,5.0,6000.0,,,,10.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Netherlands,4764,214
3882,,,,2.0,,,6.0,9189.0,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-23,Iceland,588,1
3883,,,2.0,,,0.5,5.0,6600.0,,,,100.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2020-03-23,Ireland,1125,6
3884,,,,1.0,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-03-23,Kazakhstan,62,0
3885,,,,,,0.5,6.0,13072.0,1000.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2020-03-23,Poland,749,8
3886,,,,,,0.5,,2900.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-23,Turkey,1529,37
3887,,,,,,0.5,,316.0,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2020-03-23,Ukraine,73,3
3888,,,2.0,,,1.0,6.0,2707.0,,,,,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-23,Slovakia,186,0
3889,,,,2.0,,1.0,6.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Serbia,249,3
3890,,,,,,1.0,5.0,4000.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Switzerland,8795,120
3891,,,,,,0.5,6.0,43735.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Norway,2621,10
3892,,,,,,0.5,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Montenegro,27,1
3893,,,,,,,,80000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-23,Iran,23049,1812
3894,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Liechtenstein,51,0
3895,,,,,,,6.0,143519.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-23,Russia,438,1
3896,,,1.0,,,,2.0,278.0,,,,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2020-03-23,Mexico,316,3
3897,,,2.0,,2.0,,6.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2020-03-23,Egypt,366,19
3898,,,,1.0,,,6.0,,,,,25.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.1,2020-03-23,Nepal,2,0
3899,,,,1.0,,0.5,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Iraq,266,23
3900,,,,,,,,6438.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,South Africa,402,0
3901,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-23,Namibia,4,0
3902,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Morocco,143,4
3903,,,,,,,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2020-03-23,Uganda,9,0
