,Symptomatic isolation - targeted,Symptomatic isolation - blanket,Asymptomatic isolation - targeted,Asymptomatic isolation - blanket,Domestic travel restriction,International travel restriction,Testing,Contact tracing,Mask wearing,Hand washing,Gatherings banned,Healthcare specialisation,Public education and incentives,Assisting people to stay home,Public cleaning,Miscellaneous hygiene measures,Public interaction reduction,Nonessential business suspension,School closure,Activity cancellation,Resumption,Diagnostic criteria loosened,Diagnostic criteria tightened,Testing criteria,Date,Country,Confirmed Cases,Deaths
5211,1.0,,2.0,,,5.0,6600.0,,,,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,2020-03-23,Ireland,1125,6
5212,1.0,,,,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Kosovo,0,0
5213,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-03-23,Kazakhstan,62,0
5214,1.0,,,,,6.0,13072.0,1000.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2020-03-23,Poland,749,8
5215,,,,,,,2900.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-23,Turkey,1529,37
5216,,,,,,,316.0,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,2020-03-23,Ukraine,73,3
5217,1.0,,2.0,,,6.0,2707.0,,,,,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-23,Slovakia,186,0
5218,,,,2.0,,6.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Serbia,249,3
5219,1.0,,,,,5.0,4000.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Switzerland,8795,120
5220,1.0,,,,,6.0,43735.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Norway,2621,10
5221,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Montenegro,27,1
5222,,,,,,,80000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-23,Iran,23049,1812
5223,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Liechtenstein,51,0
5224,1.0,,,,,6.0,143519.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-23,Russia,438,1
5225,1.0,,1.0,,,2.0,278.0,,,,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2020-03-23,Mexico,316,3
5226,1.0,,2.0,,2.0,6.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-23,Egypt,366,19
5227,,,,,,,13876.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Malaysia,1518,14
5228,1.0,,,1.0,,6.0,,,,,25.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2020-03-23,Nepal,2,0
5229,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2020-03-23,Afghanistan,40,1
5230,1.0,,,1.0,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Iraq,266,23
5231,,,,,,,1269.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Philippines,462,33
5232,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Kuwait,189,0
5233,1.0,,,,,,6438.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,South Africa,402,0
5234,,,,,,,813.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Armenia,235,0
5235,,,,,,,1979.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Pakistan,875,6
5236,,,,,,,2927.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Brazil,1924,34
5237,,,,,,,1039.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Costa Rica,158,2
5238,,,,,,,1455.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Panama,345,6
5239,,,,,,2.0,14514.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,India,499,10
5240,,,,,,,18645.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Bahrain,377,2
5241,,,,,,,125000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,United Arab Emirates,198,2
5242,,,,,,,1545.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Kyrgyzstan,16,0
5243,,,,,,,2028.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-23,Indonesia,579,49
5244,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-23,Namibia,4,0
5245,1.0,,,,,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-23,Uganda,9,0
5246,1.0,,,3.0,,5.0,15613.0,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Austria,5283,28
5247,,,,2.0,,6.0,167000.0,,,,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-24,Germany,32986,157
5248,,2.0,,2.0,,3.0,64621.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,United Kingdom,8164,423
5249,,,,,,5.0,15637.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Vietnam,134,0
5250,1.0,,2.0,1.0,,4.0,316664.0,,,,,3.0,5.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.8999999999999999,2020-03-24,South Korea,9037,120
5251,1.0,2.0,1.0,1.0,,6.0,,2000.0,,,10.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.1,2020-03-24,Singapore,558,2
5252,1.0,,,,,6.0,10864.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-24,Israel,1238,3
5253,2.0,,2.0,,,5.0,14901.0,,,,,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,2020-03-24,Japan,1193,43
5254,1.0,,,,,6.0,14300.0,,,,500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Sweden,2286,36
5255,1.0,,,3.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,San Marino,187,21
5256,1.0,,2.0,2.0,,5.0,9860.0,,,,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Slovenia,480,4
5257,,,,,,,54956.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Canada,2790,26
5258,,,,,,3.0,21376.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Taiwan,215,2
5259,,,,,,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Macau,25,0
5260,2.0,,,,,4.0,5271.0,,,,,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-24,Hong Kong,386,4
5261,1.0,,1.0,3.0,2.0,3.0,320000.0,700.0,,,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,0.7999999999999999,2020-03-24,China,81180,3277
5262,1.0,,,,,1.0,7084.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Thailand,827,4
5263,,,,3.0,2.0,6.0,206886.0,,,,100.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,2020-03-24,Italy,69176,6820
5264,2.0,,,,2.0,6.0,11619.0,,100.0,,100.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2020-03-24,Czechia,1394,3
5265,,,,,,6.0,113615.0,,,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Australia,2044,8
5266,,,,,,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Trinidad and Tobago,57,0
5267,,,,,,5.0,8400.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Qatar,526,0
5268,,,,,,5.0,584.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,New Zealand,155,0
5269,,,,,,,4103.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Colombia,378,3
5270,1.0,,,,,5.0,8284.0,,,,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-24,Romania,794,11
5271,,,,3.0,,1.0,36747.0,,,,100.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-24,France,22622,1102
5272,1.0,,,,,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-24,Portugal,2362,33
5273,1.0,,,3.0,,6.0,30000.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-24,Spain,39885,2808
5274,1.0,,2.0,3.0,,3.0,18360.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-24,Belgium,4269,122
5275,,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Luxembourg,1099,8
5276,1.0,,,2.0,2.0,6.0,,,,,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-24,Albania,123,5
5277,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Andorra,164,1
5278,1.0,,,,,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Azerbaijan,87,1
5279,1.0,,,,,,16000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Belarus,81,0
5280,1.0,,,,,5.0,,,,,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-24,Bosnia and Herzegovina,166,3
5281,1.0,,,3.0,,5.0,,,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Bulgaria,218,3
5282,1.0,,,,,6.0,10730.0,,,,10.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2020-03-24,Denmark,1718,32
5283,1.0,,,,,6.0,2504.0,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-24,Estonia,369,0
5284,1.0,,,,2.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-24,Cyprus,124,3
5285,1.0,,,,2.0,6.0,1264.0,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,2020-03-24,Croatia,382,1
5286,1.0,,,,,4.0,3000.0,,,,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Finland,792,1
5287,1.0,,,,,6.0,,,,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Georgia,70,0
5288,1.0,2.0,,,,6.0,3007.0,,,,100.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-24,Hungary,187,9
5289,1.0,,,,,1.0,3205.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Latvia,197,0
5290,1.0,,,,,6.0,1154.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Lithuania,209,2
5291,1.0,,,2.0,2.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2020-03-24,Greece,743,20
5292,1.0,,,,2.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Moldova,125,1
5293,1.0,,,,,6.0,889.0,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Malta,110,0
5294,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Monaco,23,0
5295,1.0,2.0,,2.0,,5.0,6000.0,,,,10.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Netherlands,5580,277
5296,1.0,,,,,,9189.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-24,Iceland,648,2
5297,1.0,,2.0,,,5.0,6600.0,,,,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,2020-03-24,Ireland,1329,7
5298,1.0,,,,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Kosovo,0,0
5299,1.0,,,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020-03-24,Kazakhstan,72,0
5300,1.0,,,,,6.0,13072.0,1000.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2020-03-24,Poland,901,10
5301,,,,,,,2900.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-24,Turkey,1872,44
5302,,,,,,,316.0,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,2020-03-24,Ukraine,97,3
5303,1.0,,2.0,,,6.0,2707.0,,100.0,,,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-24,Slovakia,204,0
5304,,,,2.0,,6.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Serbia,303,3
5305,1.0,,,,,5.0,4000.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Switzerland,9877,122
5306,1.0,,,,,6.0,43735.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Norway,2863,12
5307,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Montenegro,47,1
5308,,,,,,,80000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-24,Iran,24811,1934
5309,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Liechtenstein,51,0
5310,1.0,,,,,6.0,143519.0,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-24,Russia,495,1
5311,1.0,,1.0,,,2.0,278.0,,,,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2020-03-24,Mexico,367,4
5312,1.0,,2.0,,2.0,6.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-24,Egypt,402,20
5313,,,,,,,13876.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Malaysia,1624,16
5314,1.0,,,1.0,,6.0,,,,,25.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2020-03-24,Nepal,2,0
5315,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2020-03-24,Afghanistan,74,1
5316,1.0,,,1.0,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Iraq,316,27
5317,,,,,,,1269.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Philippines,552,35
5318,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Kuwait,191,0
5319,1.0,,,,,,6438.0,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,South Africa,554,0
5320,,,,,,,813.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Armenia,249,0
5321,,,,,,,1979.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Pakistan,972,7
5322,,,,,,,2927.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Brazil,2247,46
5323,,,,,,,1039.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Costa Rica,177,2
5324,,,,,,,1455.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Panama,345,6
5325,,,,,,2.0,14514.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,India,536,10
5326,,,,,,,18645.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Bahrain,392,3
5327,,,,,,,125000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,United Arab Emirates,248,2
5328,,,,,,,1545.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Kyrgyzstan,42,0
5329,,,,,,,2028.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,Indonesia,686,55
5330,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-24,Namibia,7,0
5331,1.0,,,,,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-24,Uganda,9,0
5332,1.0,,,3.0,,5.0,15613.0,,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-25,Austria,5588,30
5333,,,,2.0,,6.0,167000.0,,,,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2020-03-25,Germany,37323,206
5334,,2.0,,2.0,,3.0,64621.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2020-03-25,United Kingdom,9640,466
5335,,,,,,5.0,15637.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2020-03-25,Vietnam,141,0
5336,1.0,,2.0,1.0,,4.0,316664.0,,,,,3.0,5.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.8999999999999999,2020-03-25,South Korea,9137,126
5337,1.0,2.0,1.0,1.0,,6.0,,2000.0,,,10.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.1,2020-03-25,Singapore,631,2
5338,1.0,,,,,6.0,10864.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-25,Israel,2369,5
5339,2.0,,2.0,,,5.0,14901.0,,,,,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,2020-03-25,Japan,1307,45
5340,1.0,,,,,6.0,14300.0,,,,500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2020-03-25,Sweden,2526,62
5341,1.0,,,3.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-25,San Marino,208,21
5342,1.0,,2.0,2.0,,5.0,9860.0,,,,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2020-03-25,Slovenia,528,5
5343,,,,,,,54956.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-25,Canada,3251,30
5344,,,,,,3.0,21376.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-25,Taiwan,235,2
5345,,,,,,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-25,Macau,30,0
5346,2.0,,,,,6.0,5271.0,,,,,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2020-03-25,Hong Kong,410,4
5347,1.0,,1.0,3.0,2.0,3.0,320000.0,700.0,,,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,0.7999999999999999,2020-03-25,China,81221,3281
5348,1.0,,,,,1.0,7084.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-25,Thailand,934,4
5349,,,,3.0,2.0,6.0,206886.0,,,,100.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,2020-03-25,Italy,74386,7503
5350,2.0,,,,2.0,6.0,11619.0,,100.0,,100.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2020-03-25,Czechia,1654,6
5351,,,,,,6.0,113615.0,,,,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-25,Australia,2364,8
5352,,,,,,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-25,Trinidad and Tobago,60,1
5353,,,,,,5.0,8400.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-25,Qatar,537,0
5354,,,,,,5.0,584.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-25,New Zealand,205,0
5355,,,,,,,4103.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-25,Colombia,470,4
5356,1.0,,,,,5.0,8284.0,,,,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2020-03-25,Romania,906,17
5357,,,,3.0,,1.0,36747.0,,,,100.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-25,France,25600,1333
5358,1.0,,,,,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2020-03-25,Portugal,2995,43
5359,1.0,,,3.0,,6.0,30000.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2020-03-25,Spain,49515,3647
